hotel_id,hotel_name,avg_price,review_score
15558894,SHS Room 4 of 6,1350,4.5
15577831,"Cascade meadows -Water  Falls view ,Ooty",1750,5
15589525,Holidays homes@Chithirapuram Extra DoubleR1 Munnar,995,4.5
15592156,Yeti The Private room In Mcleodganj,1650,5
15592305,The Blossoms Mcleodganj,2800,5
15596396,"Golden Glory adjacent to the City Palace, Udaipur",1799,5
15606095,Namaha Homestay - Wake up to the pristine nature,3840,5
15609208,Homestay with Mountain View Room,1599,4.5
15611346,studio room near U.S Consulate 401,1999,4
15625011,Cornerstay Studio Room - 105,2000,4
15625135,Cornerstay Deluxe Room 202,900,4
15631755,Homestay with Mountain View Room 2,1599,5
15649565,ComfortNest  - Coimbatore City.. Entire House..,7500,4.5
15655199,Non touristic Camel Safari in Lakhmana Desert,1950,4.5
15657194,Kings Castle Villa,2000,3.5
15658643,Tea Plantation & Valley View Room,1599,5
15666718,"Mercy Dez Villa, Penthouse midst verdant settings",1500,4.5
15668936,City Getaway in Green Surroundings,950,4.5
15670294,Vikas Home Stay Room 1,733,4.5
15673334,Private bedroom for couples for short duration,740,4.5
15688685,Apartment - 2 @ La Quinta Arpora (STU),1750,5
15692783,Gorgeous Studio- Perfect Location!,3400,5
15697819,Comfortable Family Stay Near Shankar eye Hospital,1249,4
1570189,"Über cool, old-world charm, Wi-Fi
COVID SAFE PLACE",3000,5
15705870,"Private Huts @ Mala Ki Dhani village, Jaisalmer",850,5
15707476,"Fuschia Cabin # 7, smallest one, down wooded area",1700,5
15707639,"Fuschia, Single Cabin, solo traveler",800,5
15710045,Introducing beautiful stay in Old Manali. 303,747,4.5
15711242,Royal Deluxe Room 2,800,4.5
15712954,Stay Inn Budget traveler stay +Unlimited breakfast,1499,5
15716508,service apartment amanora,1850,5
15725533,The House of Blue Mangoes Room#Calanjali (Ensuite),1800,5
15736781,Lansdowne Home Stay - Private Room 1,2300,4.5
15737257,Bebo's,2000,4.5
15747281,La Tngenlang  Homestay,4860,4.5
15764740,Charming Honeymoon suite @ Kodai +Unlimited B/fast,2299,4.5
15764760,Luxurious Stay for 12@Kodaikanal+Buffy B/F & Diner,14999,4.5
15764791,Homly stay for 4 @ Kodaikanal +Unlimited Breakfast,3999,4.5
15765228,voguenvilla unit A,1100,5
15767378,ROOM IN A HOTEL ( Stay Safe Stay Healthy),1600,4
15775483,AC Deluxe Rooms (Breakfast Available on Request),1098,4.5
15775614,1 AC bedroom on first floor at luxurious bungalow,900,5
15775907,Flower Valley Plantation _Sanitized_,4647,5
15778106,Spotless Spacious and Peaceful Room inn Fort Kochi,896,4.5
15781586,A 15th Century stay in a Maharaja Room!,2800,4
15791634,Tharavadu Royal Farm - Coffee House,1500,5
15793484,Airport Free Pick Up Or Drop/Near Airport/S F WIFI,809,5
15793980,Peaceful BNB in Dharamkot (deluxe),1200,5
15794560,Peaceful BNB in Dharamkot,717,4.5
15795335,A 15th Century Stay in 'Maharani Room'!,2800,4.5
1579585,Experience Udaipur and explore indian villages,1111,5
1579587,Experience Udaipur With us,1111,5
1580167,Stress Relieving Abode-Wifi-WFH . Huge discounts.,2500,4.5
15806798,Casa Galgibaga,4809,4.5
15813159,1BK Penthouse Apartment with Kitchen,1450,5
15814378,The Woodstone Crib,2267,5
15828033,Hotel Hill Town,972,2.5
15830683,krishnamacharyaa yoga Stay,642,4.5
15834444,Truly a homestay,1750,5
15839408,Private Pool Villa in Goa,3500,5
15846965,Lake view spacious bunglow close to sea,10000,4.5
15849028,The KHH,1300,5
15849037,Infinity Pool+Organic Farm House with a lake view,8357,5
15849845,Clover - Hopscotch,850,4.5
15850031,Clover - Abaco,1100,4.5
15850216,Clover - CandyBlast,800,4.5
15853473,"The Hermit Crab 3 (1st floor, beach view, Ac)",2000,4.5
15853626,ANCHORAGE,2610,5
15854032,Kelong's Bamboo House,6500,4.5
15896487,Eagle Nest Home Stay Near Guwahati Airport,1298,4.5
15904804,Studio near Palolem/Patnem Beach in South Goa,999,4.5
15904990,holiday home in hills amidst fruit orchards.,807,5
15905095,Living Roof Cozy Room,2500,4
15906397,The Royal Comfy Deluxe Room II,1175,5
15908730,The Royal Luxury Super Deluxe Room II,2100,5
15924360,Cosy Couple Double Ensuite Non AC,1400,5
15925042,"A clean,Elegant,Brand New Room in Matoshri Nagpur.",1600,3
15932569,Complete Privacy  Double Ensuite Non AC,1400,4.5
15934399,End of the road,6571,4.5
15943575,The Lovely Room!,900,5
15945767,Sukoon 3,1500,5
15947861,Homely Stay A/c for COUPLES,1200,4.5
15957672,"House Winterfell, Kaniyambetta, Wayanad",1300,4.5
15961158,Lansdowne Home Stays - Simple Room,1600,4.5
15961409,Lansdowne Home Stays - The Hostel,999,5
15963831,Plantation Deck Rooms from Yedamakky Cottage,2057,4.5
15991083,Comfort. Luxury. Charm!,1199,5
15994472,Airbnb- Studio Apartment Golf Course Road Gurgaon,2462,4.5
15995581,Sea hut  solo budget room.....,650,5
15998325,"SAI ARCADY, NAGAON, (ALIBAG), INDIA",7499,4.5
16020661,Arcadine Room in Forest of Mashobra with breakfast,3525,5
16021598,Home Away from Home ( Near US Counsulate),1250,5
16032460,Purple Lotus Home Stay - Private Room - max 4 beds,999,4.5
16042500,Terrace garden home,1250,4.5
16060883,Plus Hotels,1400,4.5
16065047,Introducing a beautiful stay in Old Manali. 301,747,5
16080310,Apartment with Impeccable HillView & Kitchen,800,4
16089916,Hotel Equator,900,4.5
16104987,Clover-Nesto:Private room in the heart of the city,745,4.5
16105121,"The Cloudberry, Cozy 2BHK surreal views, Shimla",5999,5
16106162,"East Coast Pearl Beach House in ECR, Chennai",9928,5
16113348,SUMMER GREEN GUEST HOUSE FAMILY ROOM - 2 ADULTS,1289,5
16127222,Purple Lotus Home Stay - Private Room,750,4.5
16128319,Private new apartment close to the attractions!,855,4.5
16129678,AC Room,999,4.5
16137016,Purple Lotus Home Stay - Private Room,753,5
16137080,Airport Free Pick Up Or Drop/Super Fast Wifi/AC/BF,887,4.5
16149483,Well appointed room - Koregaon Park,1950,4.5
16150498,WhisperingWaters -Mountain cottage- Cottage 3,6999,5
16151012,Holidayincoorg Cozy Nest - Comfort,1097,4.5
16151804,Room 2 · Guddadamane Homestay Estate View Room,3985,5
16152065,Guddadamane Homestay Cosy Room,2543,4.5
16165305,Comfortable cosy room for couple,999,5
16195407,Southgate-Kasauli,5000,5
16195409,Apollo/SankaraHospitals/USVisa:SingleBR/AC/Kitchen,1250,4
16200804,"The Three-Window-Room, Panchganga Ghat",741,4.5
16208150,Bali Blue Peaceful Place,1300,5
16222555,"Misty Mountain, value for money home stay",2000,4.5
16222841,Clover - Marshmello,1100,5
16222938,Clover - Kitkat,900,4.5
16245705,Munnar Dream Palace C1,3000,4.5
16256828,Pradhan's Apartment,1198,4.5
16266532,The Homestead B & B_Room 1,2600,5
16275587,Satya Surabhi- Paradise on Earth,3300,4.5
16289586,Thangavilla Heritage Suite,3800,4
16292369,Summer Dew (A cute little Woodhouse),2500,5
16293734,"Safe, Happy Home: Enjoy! at Hari Pari's home - 1",1000,5
16297167,Holidays homes@Chithirapuram DoubleR2 Munnar,925,4.5
1630263,Tripti - Natural and friendly,740,4
16315771,Plus Hotels,1400,4.5
16316008,2 SPACIOUS ROOMS+ Open kitchen+ Wi-Fi+ Security,1199,4.5
16317107,Monsoon Theme Room in Udaipur,2050,5
16320677,ComfortNest..Coimbatore city.. for a couple..,2200,4.5
16328572,Villa Benares: Darb_r - Terrace Suite,6000,4.5
16339113,Studio Apartment In city Centre,2500,4.5
16345803,standard  room,2500,5
16352658,A colonial bungalow on the Hills at Dehradun,6000,4.5
16353235,Hari Sadan Private Room Jodhpur,1199,5
16358180,Chimera Room Forest View,2500,3.5
16370053,Airport Free PickUp Or Drop/AC/Beach/Temple/Church,715,5
16373560,BELLE VUE HOME STAY Patna house  Ooty,3800,4
16374009,Kabani Riverside Cottage,2500,5
1637620,Service Apartments Studio 1 Park Street,2400,4
16398563,Economical Guest room near  Alibaug beach,2000,3.5
16398930,"Hut@Jungle Resort in Agonda, with home cooked food",1000,4.5
16413443,The Woods,2599,5
16413761,R1 White House Prime with balcony,1111,5
16417308,Sharad's Mountain Cottage,3000,4.5
16418857,Room and a view,900,5
16422878,WildBerries,2205,5
16422958,Purple Lotus Home Stay - Private Room,999,4.5
16428847,Hari Sadan (Varanasi Private Room),1190,5
16430792,Home-stay - Let’s Explore & Experience Jaipur,1249,5
16449967,Arowana Woods-Rated best luxurious holiday Villa.,31429,5
16458242,MAKOD MANE,750,4.5
16458536,The Sherpa Everest Room,1000,4.5
16458760,"Ruchira Cottage (Salvi Wadi),Kihim",1586,4
16465560,"The Hermit Crab 5 (1st floor, AC)",1943,4.5
16479105,Entire Serviced Apartment In The Hills,2168,4.5
1647961,3rd Floor Deluxe Haveli Apartment,2499,5
16485379,White House Prime avec breakfast R2,992,5
16492432,Casa de Antonio - Large 3BHK Cozy Independent Home,1600,5
16493271,Green Garden Jasmine Cottage,2750,4.5
16516751,Snowdon Heritage - Superior Triple,1620,4.5
16521054,Snowdon Heritage - Luxury Triple Room,2000,4.5
1652295,Silver Moon Haveli Studio Apartment,2499,5
16536353,"River Breeze Home  Guest House
A Boutique Stay",1499,4.5
16542088,Heritage Homestay,4000,5
1657258,"Krishna Palace, A Heritage Home",1230,4.5
16582980,Akshay Bungalow - Deluxe Rooms,1800,4
16593345,The Nest 4 Peace at SJ Residncy,810,4
16595084,Luxury 3Bedroom Apartment Near Chennai Airport,4000,4.5
16598010,"#Sanitized Spacious room with Queen bed, AC, Pune",1456,4.5
16628150,"Homestay @ C-Scheme, Jaipur",1050,5
16630662,Cozy Hideout close to Bandra Kurla Business Hub,1050,4.5
16640586,"""The Peak""--3 bedrooms.",6300,5
16655203,RIVER VIEW FARM ROOM III,748,5
16657170,Khems Camp Tent A,900,4.5
16659958,The Sirmour Villa,730,5
16672408,Morning Glory,1100,5
16673004,The Ravine,3500,4.5
16674578,"Joy's Retreat_Waking up in the Himalayas,Kalimpong",5000,5
16687510,AC VILLA City Center Near Station Airport 2AC5,2599,4.5
16691911,Cozy & Spacious Apartment in amidst of Hills,800,4.5
16696358,RIVER VIEW FARM ROOM V (Abode in Nature's Palm),759,5
16697226,Stay near the Ancient Castle of Jaisalmer!,2800,5
16698203,A Cozy Peaceful Home near the Jaisalmer Fort!,15000,5
16698579,Cozy Room located infront of Fort + Breakfast!,1750,5
16698701,Spadunit Homes Ground Floor-Entire house,1543,5
16702159,UMR Private Room Near AIIMS & Green Park Metro,1713,5
16711176,Heritage room near lake pichola,1400,4.5
16712064,Tranquil Treasure,1265,4.5
16712604,Spadunit Homes First floor-Entire house,1543,5
16715371,A beautiful room in the cultural heart of the city,2500,5
16716078,Cooler - Relax at Our Home,890,4.5
16728822,Luxurious 5 Star room nr Airport & GrandHyattHotel,2685,5
16738133,Teesta Homestay (Room 1),1300,5
16742131,"RUSTIC VILLA, KASAULI",2114,4
16757730,Paro House,839,5
16759385,JERRY HOUSE,5130,4.5
16763387,Cascade Meadows - Falls view Ooty,1755,4.5
16783015,Premium apartment in a posh locality on EM Bypass.,1986,5
16799549,Bungalow No 10,5571,4.5
16806579,i Independent room with kitchen near river Ganges,1500,4.5
16815952,Auro - One bedroom - Breakfast,1850,5
16819471,Private Rooms with kitchen  in Cochin,1300,4.5
16830970,Raj Niketan Homestay,999,5
16846582,The cozy Abode,1500,5
16855948,"#Sanitized Stay, Single AC pvt bedroom+BF+Wfi@Pune",1899,4
16866354,Charming room in countryside of Shimla,2500,5
16867716,Tina Home Stay,2000,5
16870176,Hari Sharanam | Luxury Studio Apartments,2200,5
16885153,Entire Well-Furnished Flat In The Hills,2107,4.5
16898755,Shriya Homestay. Come as Guest leave as Family,1400,4.5
16900449,Cosy homestay amidst coffee plantation,4000,4.5
16900811,Cozy Living,999,5
16901596,Nirmaan Bungalow - Panchgani,8786,5
16908607,Quite place with lush green trees _ around .,5500,5
16911715,UMR Private Room Near HKV,1628,4.5
16920714,Penthouse with Kolkata view.Separate 1BHKflat .,999,5
16921249,"Paul's Homestay, Pattalam Road, Fortkochi, kerala",723,5
16938187,Family Room - Home at Lake Pichola,1000,4.5
16948915,Barog Villa,3300,4
16961946,A fully furnished Penthouse studio apartment,3000,4.5
16968375,Wayanad Stay .The Pepper Suite,1250,5
16970763,Jaipur Sundeck,914,4.5
16976428,Old British house - Shared room,740,5
16976785,"The Goan Pool House, Amidst Mother Nature, Alibaug",30000,4.5
16977033,Amazing view [With A.C option],740,5
16978845,Première Stays,1079,3
16983085,8 Beds(2 Rooms) Cool house+Kitchen+WIFI @ Lucknow,1500,5
16988071,shree cottage.,3200,4.5
16988080,RedStone Villas Kihim Alibaug,16429,4.5
17005941,Valley view prajyot bungalow with swimming pool.,8888,4.5
17015947,House for rent at Mandrem 2,900,5
17016851,Comfortable home stay in a quiet neighborhood,1000,5
17020647,Spectacular Mountains facing Centre located Home,1200,5
17031933,Himalayan Brothers Bed & Breakfast,1359,5
17038513,Gulmohar family/group suite with Rajasthani decor.,999,5
17073100,Kunwarji's Eco Farm Stay,1500,5
17081553,Bungalow with kitchen for 2 @ Credo Agonda,1200,5
17102147,Khems Fern Cottage,3000,4.5
17109783,Spice Homestay Apartment Deluxe Room,1800,5
17110042,SPICE Homestay Apartment Compact Room,1300,5
17111389,Spice Homestay Villa Standard Room,2000,4.5
17111581,Spice Homestay Villa Deluxe Room,2300,4.5
17120015,"Dorota: Posh, Modern & Peaceful.",1700,4.5
17127533,Francis Home Stay,740,4
17127967,Palighar homestay- peaceful double room w en suite,3000,5
17128005,"NE V-21/22,23",855,4
17143141,"A calm, peaceful stay, between the nature",740,4.5
17146892,Homestay in the plantation (Suraksha Homestay),900,5
17147214,"Studio Apartment, near Gangaji",2500,4.5
17147557,Studio Space near river Ganges,2000,4.5
17149123,A cosy private room amongst tea gardens,1090,5
17181187,Peace and Nature Village stay with local family's,740,5
17206086,The Homestead Studio Apartment_ maximum 4 guests,3036,4.5
17206092,The Homestead B & B _Room 2,2470,5
17207150,Tranquil Spaces,2025,4.5
17213055,HOTEL ROYAL HERITAGE,1600,3.5
17226759,Daisys Nest 2,743,4.5
17228627,Private room in an airy penthouse in Indiranagar,1300,5
17231611,"Sunny, Airy, Huge Room & Balcony - 1 min frm Metro",1500,5
17234604,Cottage amidst the mountains,3499,4.5
17244528,One Bed Room Fully Furnished Apartments,2499,4.5
17246791,Cozy apartment in the center of Pondicherry,1400,5
17287588,Beach Camping at Gokarna,1129,4.5
17298562,Juniper Homes Manali: A Himalayan Country Home,1500,5
17298999,Wildlife Bungalow,14900,5
17304930,Peaceful Room,1100,5
17336830,TTG 1 Bedroom Fully Serviced Apartment in Gurgaon,1800,4.5
17341949,VILLA AC Room Near Airport Station City 1AC2,1260,3.5
17342400,Deluxe AC Room City Center Station 1AC3,1499,4
17346760,Feel like Home away from home(it’s not near FRI),999,5
1735207,Beautiful Sunkissed Airy Apartment,1500,4.5
17357863,"Casa del Palms, 4BHK Luxury Pool Villa",24714,5
17359186,"Fuschia Kotagiri, 700 Reviews and counting Cabin 4",1700,5
17369669,Tathagata Rooms,1900,4.5
17370519,Agonda dream view,1100,4.5
17376953,AC - Take a Chill Pill at Home Away Home,975,4.5
17379991,Mud House | Artist-created Studio + Sauna,2699,4.5
17388055,The Cauvery homestay,749,4.5
17396942,Medical Guest House - Apartment - 2 A/c Bedrooms,2500,4
17412656,Harmony Farm Wayanad - Farm stay in a tea garden 2,5000,4.5
17426375,2BH Full View Flat in Kasauli Hills Kumarhatti,2499,4
17439593,AruBhi Cottage,6000,5
17440784,Bageshree Bungalow,3000,4.5
17441949,_3BR Mistycove Lake View_ Satvik Family Villa,15000,4.5
1744976,Home Away Home- Apartment with a Private Terrace,1100,5
17454914,"Vintage luxury, City Centre(1) !!! (C-SCHEME)",1332,5
17463793,1 BHK (2 room + kitchen) flat 10 minute to airport,1168,4
17468644,Ambiance Room,4200,5
17482812,"The Lilac Cottage, Mussoorie",9000,4.5
17487325,Antonys HomeStay Fort Kochi,2200,5
17504628,Pradhan's 1bhk,1198,4.5
17506682,Family Home Stay A/C,1400,4
17510112,4-Bed Mixed Dorms near Laxman Jhula,1167,5
17517806,Backpacker Hostel in a Forest Garden - 1,642,5
17518609,The Salubrity Residences,4400,5
17520250,TTG 1 Bedroom Luxury Apartment in Gurgaon,1450,3.5
17533931,ANANDAM HOUSE  / GROUND FLOOR / G2,750,4.5
17536234,"Wildlife Bungalow, rooms or entire house",6500,5
17536655,3 BedRoom mysty view villa... View of Valley|CP,12000,5
1756264,"Homestay with Mod Kitchen, complimentary breakfast",2900,4.5
17565628,AISHWARYA FARMHOUSE,1300,4.5
17576213,2BH Full view Flat Kasauli hills Kumarhatti,2499,4
17576469,Casa Paradise @hkv,5556,5
17577428,The Nook Home,1500,5
17580550,Ty Melenn Cottage.,1264,5
17580965,Beautiful Bungalow close to Heart of Lonavala,15357,4.5
17594856,Premium Luxury Villa in the Palm grove,22857,4.5
17598503,Blu Chilli Hideaway,10000,5
17603559,ISAI AMBLAM guest house - Terrace room,1311,4.5
17603796,ISAI AMBALAM guest house -2 New Double,971,4.5
17604011,ISAI AMBLAM guest house - 1Back Double,971,5
17604176,ISAI AMBALAM guest house - Kitchen Double,923,5
17614788,"PARADISE- BHIMASHANKER HILLS ,KARJAT",1057,4
1763545,Room/Bathroom/Verandah/Independent,950,5
17643987,The Royal Homestay,1500,4
17644683,JAIPUR SUNDECK,900,5
17646231,Whispering Waters - Mountain Farm Cottage 1,4449,5
17659001,Backpacker's Hut: Prashant’s Homestay Nainital,1650,5
17678309,*Women Only*- A warm & welcoming independent room,750,5
17689252,Lakshmi's Place - a cosy home away from home,2500,5
17710702,Service apartment in Magarpatta,1755,4
17730790,Shimla Valley View,2079,4.5
17737949,Dharamsala - Furnished 2 Room set with kitchen,1199,4.5
17746131,Studio apartment,2000,4.5
17754873,Pictursque  Alibaug,7500,4.5
17757295,"_____ 5 BR Villa - Private Cook, Staff, Pool Table",41400,5
17757744,"_____ 3 BR Villa - Private Cook, Staff, BBQ",23000,5
17769390,Double room in town - Ram Ram Haveli,900,5
17780933,1 Bedroom Apartment for 2 people,1750,4
17780941,Standard 2BHK apartment for 4 people,2749,4
17791792,Pindari Cottage 2BD+Sofa Bed,7000,4.5
17797810,'21 A MUMBAI'.,5040,5
17803487,"Sunlit, green and warm",750,4.5
17805996,Water Rock Bungalow,5500,4.5
17815131,"Lowest Price -Calangute,AC Apt.+Kitchen N Inverter",1324,5
17819849,Santoni Farms - DISINFECTED BEFORE EVERY STAY,20571,4.5
17824948,3 Beded AC cool Room- Summer Delight @ Lucknow,800,5
17827891,Studio apartment in Cochin,1789,4.5
17831357,PINK VILLA,995,4
17831695,Elegance room,3500,5
17833181,Sam's Terrace Two Bedroom Apartment-Adobe,3770,4.5
17840648,Cottage in the Heart of Nainital Lake City,999,4.5
17842345,Private Luxury Villa-Meal included-New renovated,740,5
17849253,Johnnie's 1BHK premium apartments,2000,4.5
17850088,Your Exclusive Private Room in Apartment,826,5
17851203,Cosy Canopy - Home away from home!,699,5
17852391,IKSHAA : LUXURY VILLA W PRIVATE POOL,7480,5
17855884,Whispering Waters - Mountain Farm Cottage 2,4449,5
17859282,Deluxe Room Near Temples Airport Station 1AC2,1490,4.5
17862069,_ _ _ Independent Studio Apartment in South Delhi,1699,4.5
17881774,Cosy single bedroom on the ground floor with wifi.,1000,4.5
17882465,The Arudra Villa,14999,5
17898520,Home Away Home- Classic,1153,5
17903222,Southgate-Kasauli,15000,4.5
17911512,Medical Guest house - Apartment Room - Double bed,1250,5
17913688,3 Bedroom Homestead Villas | Kasauli,23400,5
1793858,Travellers Bed and Breakfast,2128,4.5
17947953,Cozy Stay with private Terrace,1050,5
17957683,Aanand Villa,3786,5
17957910,Homestay near Ganges,3999,5
17964391,Lama Residency,1286,5
17964431,Seasons villa,8950,4.5
